council_key,year_start,financial_year,component,raw_value,source_unit,value_aud,source_id,source_url,source_location,source_header,report_vintage,definition_caveat,evidence_type
brewarrina,2020,2020-21,mining_rates,0.0,AUD,0.0,time-series-data-2020-2021.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,Councils!AU19,"Total Mining Rates Revenue 
($) ",2021,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brewarrina,2021,2021-22,total_expenses,13158000.0,AUD,13158000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AI19," Total Expenses from Continuing Operations 
($) ",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brewarrina,2021,2021-22,total_revenue_including_capital,47732000.0,AUD,47732000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AJ19,"Total Revenue from Continuing Operations 
($)",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brewarrina,2021,2021-22,result_before_capital,737000.0,AUD,737000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AK19,"Net Operating result before Capital
($)",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brewarrina,2021,2021-22,residential_rates,91000.0,AUD,91000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AL19,"Total Residential Rating Revenue 
($)",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brewarrina,2021,2021-22,farmland_rates,993000.0,AUD,993000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AO19,"Total Farmland Rates Revenue
($)",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brewarrina,2021,2021-22,business_rates,19000.0,AUD,19000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AR19,"Total Business Rates Revenue
($)",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brewarrina,2021,2021-22,mining_rates,0.0,AUD,0.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AU19,"Total Mining Rates Revenue 
($) ",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brewarrina,2022,2022-23,total_expenses,22030.0,AUD thousands,22030000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AI19," Total Expenses from Continuing Operations 
($'000) ",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brewarrina,2022,2022-23,total_revenue_including_capital,31449.0,AUD thousands,31449000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AJ19,"Total Revenue from Continuing Operations 
($'000)",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brewarrina,2022,2022-23,result_before_capital,4890.0,AUD thousands,4890000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AK19,"Net Operating result before Capital
($'000)",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brewarrina,2022,2022-23,residential_rates,104000.0,AUD,104000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AL19,"Total Residential Rating Revenue 
($)",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brewarrina,2022,2022-23,farmland_rates,1000000.0,AUD,1000000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AO19,"Total Farmland Rates Revenue
($)",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brewarrina,2022,2022-23,business_rates,19000.0,AUD,19000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AR19,"Total Business Rates Revenue
($)",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brewarrina,2022,2022-23,mining_rates,,AUD,,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AU19,"Total Mining Rates Revenue 
($) ",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brokenhill,2019,2019-20,total_expenses,34758.0,AUD thousands,34758000.0,time-series-data-2019-2020.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2019-2020.xlsx,Councils!AI20," Total Expenses from Continuing Operations 
($'000) ",2020,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brokenhill,2019,2019-20,total_revenue_including_capital,30557.0,AUD thousands,30557000.0,time-series-data-2019-2020.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2019-2020.xlsx,Councils!AJ20,"Total Revenue from Continuing Operations 
($'000)",2020,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brokenhill,2019,2019-20,result_before_capital,-5885.0,AUD thousands,-5885000.0,time-series-data-2019-2020.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2019-2020.xlsx,Councils!AK20,"Net Operating result before Capital
($'000)",2020,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brokenhill,2019,2019-20,residential_rates,9924.0,AUD thousands,9924000.0,time-series-data-2019-2020.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2019-2020.xlsx,Councils!AL20,"Total Residential Rating Revenue 
($'000)",2020,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brokenhill,2019,2019-20,farmland_rates,11.0,AUD thousands,11000.0,time-series-data-2019-2020.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2019-2020.xlsx,Councils!AO20,"Total Farmland Rates Revenue
($'000)",2020,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brokenhill,2019,2019-20,business_rates,3692.0,AUD thousands,3692000.0,time-series-data-2019-2020.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2019-2020.xlsx,Councils!AR20,"Total Business Rates Revenue
($'000)",2020,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brokenhill,2019,2019-20,mining_rates,2222.0,AUD thousands,2222000.0,time-series-data-2019-2020.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2019-2020.xlsx,Councils!AU20,"Total Mining Rates Revenue 
($'000) ",2020,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brokenhill,2020,2020-21,total_expenses,36100000.0,AUD,36100000.0,time-series-data-2020-2021.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,Councils!AI20," Total Expenses from Continuing Operations 
($) ",2021,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brokenhill,2020,2020-21,total_revenue_including_capital,38759000.0,AUD,38759000.0,time-series-data-2020-2021.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,Councils!AJ20,"Total Revenue from Continuing Operations 
($)",2021,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brokenhill,2020,2020-21,result_before_capital,-1251000.0,AUD,-1251000.0,time-series-data-2020-2021.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,Councils!AK20,"Net Operating result before Capital
($)",2021,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brokenhill,2020,2020-21,residential_rates,10224000.0,AUD,10224000.0,time-series-data-2020-2021.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,Councils!AL20,"Total Residential Rating Revenue 
($)",2021,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brokenhill,2020,2020-21,farmland_rates,11000.0,AUD,11000.0,time-series-data-2020-2021.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,Councils!AO20,"Total Farmland Rates Revenue
($)",2021,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brokenhill,2020,2020-21,business_rates,3747000.0,AUD,3747000.0,time-series-data-2020-2021.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,Councils!AR20,"Total Business Rates Revenue
($)",2021,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brokenhill,2020,2020-21,mining_rates,2278000.0,AUD,2278000.0,time-series-data-2020-2021.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,Councils!AU20,"Total Mining Rates Revenue 
($) ",2021,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brokenhill,2021,2021-22,total_expenses,35730000.0,AUD,35730000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AI20," Total Expenses from Continuing Operations 
($) ",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brokenhill,2021,2021-22,total_revenue_including_capital,40699000.0,AUD,40699000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AJ20,"Total Revenue from Continuing Operations 
($)",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brokenhill,2021,2021-22,result_before_capital,49000.0,AUD,49000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AK20,"Net Operating result before Capital
($)",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brokenhill,2021,2021-22,residential_rates,10438000.0,AUD,10438000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AL20,"Total Residential Rating Revenue 
($)",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brokenhill,2021,2021-22,farmland_rates,12000.0,AUD,12000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AO20,"Total Farmland Rates Revenue
($)",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brokenhill,2021,2021-22,business_rates,3870000.0,AUD,3870000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AR20,"Total Business Rates Revenue
($)",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brokenhill,2021,2021-22,mining_rates,2337000.0,AUD,2337000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AU20,"Total Mining Rates Revenue 
($) ",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brokenhill,2022,2022-23,total_expenses,36782.0,AUD thousands,36782000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AI20," Total Expenses from Continuing Operations 
($'000) ",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brokenhill,2022,2022-23,total_revenue_including_capital,44059.0,AUD thousands,44059000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AJ20,"Total Revenue from Continuing Operations 
($'000)",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brokenhill,2022,2022-23,result_before_capital,4143.0,AUD thousands,4143000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AK20,"Net Operating result before Capital
($'000)",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brokenhill,2022,2022-23,residential_rates,10406000.0,AUD,10406000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AL20,"Total Residential Rating Revenue 
($)",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brokenhill,2022,2022-23,farmland_rates,,AUD,,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AO20,"Total Farmland Rates Revenue
($)",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brokenhill,2022,2022-23,business_rates,3570000.0,AUD,3570000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AR20,"Total Business Rates Revenue
($)",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
brokenhill,2022,2022-23,mining_rates,2707000.0,AUD,2707000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AU20,"Total Mining Rates Revenue 
($) ",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
burwood,2021,2021-22,total_expenses,56540000.0,AUD,56540000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AI21," Total Expenses from Continuing Operations 
($) ",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
burwood,2021,2021-22,total_revenue_including_capital,56314000.0,AUD,56314000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AJ21,"Total Revenue from Continuing Operations 
($)",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
burwood,2021,2021-22,result_before_capital,-4578000.0,AUD,-4578000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AK21,"Net Operating result before Capital
($)",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
burwood,2021,2021-22,residential_rates,20580000.0,AUD,20580000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AL21,"Total Residential Rating Revenue 
($)",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
burwood,2021,2021-22,farmland_rates,0.0,AUD,0.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AO21,"Total Farmland Rates Revenue
($)",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
burwood,2021,2021-22,business_rates,6694000.0,AUD,6694000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AR21,"Total Business Rates Revenue
($)",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
burwood,2021,2021-22,mining_rates,0.0,AUD,0.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AU21,"Total Mining Rates Revenue 
($) ",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
burwood,2022,2022-23,total_expenses,63946.0,AUD thousands,63946000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AI21," Total Expenses from Continuing Operations 
($'000) ",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
burwood,2022,2022-23,total_revenue_including_capital,74337.0,AUD thousands,74337000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AJ21,"Total Revenue from Continuing Operations 
($'000)",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
burwood,2022,2022-23,result_before_capital,-4144.0,AUD thousands,-4144000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AK21,"Net Operating result before Capital
($'000)",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
burwood,2022,2022-23,residential_rates,21770000.0,AUD,21770000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AL21,"Total Residential Rating Revenue 
($)",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
burwood,2022,2022-23,farmland_rates,,AUD,,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AO21,"Total Farmland Rates Revenue
($)",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
burwood,2022,2022-23,business_rates,6991000.0,AUD,6991000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AR21,"Total Business Rates Revenue
($)",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
burwood,2022,2022-23,mining_rates,,AUD,,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AU21,"Total Mining Rates Revenue 
($) ",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
burwood,2023,2023-24,total_expenses,63986000.0,AUD,63986000.0,time-series-data-2023-24.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2023-24.xlsx,Councils !AI21," Total Expenses from Continuing Operations 
($) ",2024,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
burwood,2023,2023-24,total_revenue_including_capital,77108000.0,AUD,77108000.0,time-series-data-2023-24.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2023-24.xlsx,Councils !AJ21,"Total Revenue from Continuing Operations 
($)",2024,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
burwood,2023,2023-24,result_before_capital,575000.0,AUD,575000.0,time-series-data-2023-24.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2023-24.xlsx,Councils !AK21,"Net Operating Result Before Capital
($)",2024,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
burwood,2023,2023-24,residential_rates,22742000.0,AUD,22742000.0,time-series-data-2023-24.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2023-24.xlsx,Councils !AL21,"Total Residential Rating Revenue 
($)",2024,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
burwood,2023,2023-24,farmland_rates,0.0,AUD,0.0,time-series-data-2023-24.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2023-24.xlsx,Councils !AO21,"Total Farmland Rates Revenue
($)",2024,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
burwood,2023,2023-24,business_rates,7272000.0,AUD,7272000.0,time-series-data-2023-24.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2023-24.xlsx,Councils !AR21,"Total Business Rates Revenue
($)",2024,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
burwood,2023,2023-24,mining_rates,0.0,AUD,0.0,time-series-data-2023-24.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2023-24.xlsx,Councils !AU21,"Total Mining Rates Revenue 
($) ",2024,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
byron,2020,2020-21,total_expenses,104460000.0,AUD,104460000.0,time-series-data-2020-2021.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,Councils!AI22," Total Expenses from Continuing Operations 
($) ",2021,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
byron,2020,2020-21,total_revenue_including_capital,113928000.0,AUD,113928000.0,time-series-data-2020-2021.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,Councils!AJ22,"Total Revenue from Continuing Operations 
($)",2021,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
byron,2020,2020-21,result_before_capital,-13936000.0,AUD,-13936000.0,time-series-data-2020-2021.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,Councils!AK22,"Net Operating result before Capital
($)",2021,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
byron,2020,2020-21,residential_rates,19442000.0,AUD,19442000.0,time-series-data-2020-2021.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,Councils!AL22,"Total Residential Rating Revenue 
($)",2021,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
byron,2020,2020-21,farmland_rates,1350000.0,AUD,1350000.0,time-series-data-2020-2021.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,Councils!AO22,"Total Farmland Rates Revenue
($)",2021,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
byron,2020,2020-21,business_rates,5095000.0,AUD,5095000.0,time-series-data-2020-2021.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,Councils!AR22,"Total Business Rates Revenue
($)",2021,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
byron,2020,2020-21,mining_rates,0.0,AUD,0.0,time-series-data-2020-2021.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2020-2021.xlsx,Councils!AU22,"Total Mining Rates Revenue 
($) ",2021,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
byron,2021,2021-22,total_expenses,114750000.0,AUD,114750000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AI22," Total Expenses from Continuing Operations 
($) ",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
byron,2021,2021-22,total_revenue_including_capital,125823000.0,AUD,125823000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AJ22,"Total Revenue from Continuing Operations 
($)",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
byron,2021,2021-22,result_before_capital,-9911000.0,AUD,-9911000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AK22,"Net Operating result before Capital
($)",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
byron,2021,2021-22,residential_rates,19950000.0,AUD,19950000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AL22,"Total Residential Rating Revenue 
($)",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
byron,2021,2021-22,farmland_rates,1365000.0,AUD,1365000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AO22,"Total Farmland Rates Revenue
($)",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
byron,2021,2021-22,business_rates,5347000.0,AUD,5347000.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AR22,"Total Business Rates Revenue
($)",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
byron,2021,2021-22,mining_rates,0.0,AUD,0.0,time-series-data-2021-22.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2021-22.xlsx,Councils!AU22,"Total Mining Rates Revenue 
($) ",2022,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
byron,2022,2022-23,total_expenses,120957.0,AUD thousands,120957000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AI22," Total Expenses from Continuing Operations 
($'000) ",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
byron,2022,2022-23,total_revenue_including_capital,152538.0,AUD thousands,152538000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AJ22,"Total Revenue from Continuing Operations 
($'000)",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
byron,2022,2022-23,result_before_capital,2021.0,AUD thousands,2021000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AK22,"Net Operating result before Capital
($'000)",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
byron,2022,2022-23,residential_rates,20440000.0,AUD,20440000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AL22,"Total Residential Rating Revenue 
($)",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
byron,2022,2022-23,farmland_rates,1413000.0,AUD,1413000.0,time-series-data-2022-23.xlsx,https://www.olg.nsw.gov.au/sites/default/files/2026-02/time-series-data-2022-23.xlsx,Councils!AO22,"Total Farmland Rates Revenue
($)",2023,Continuing revenue includes capital. Before-capital result is not necessarily adjusted OP numerator.,OLG original cell
