council_key,year_start,financial_year,category_id,category_label,official_category_id,id_basis,scope_class,quality_status,carryover_aud,notes,ordinary_scope_verified,year_end_same_scope_verified,causal_eligible,B0_aud,B0_source_id,B0_page,B0_source_url,B0_status,Q1_aud,Q1_source_id,Q1_page,Q1_source_url,Q1_status,Q2_aud,Q2_source_id,Q2_page,Q2_source_url,Q2_status,Q3_aud,Q3_source_id,Q3_page,Q3_source_url,Q3_status,ACTUAL_aud,ACTUAL_source_id,ACTUAL_page,ACTUAL_source_url,ACTUAL_status
richmondvalley,2021,2021-22,richmondvalley:information_technology_services,Information Technology Services,,analyst_label_key_not_official_project_id,mixed_or_unverified,usable_for_descriptive_budget_only,0.0,"Q2 is the approved pre-March budget, checked against Q2 attachment p117. Monthly transfers included by Q2; Q1 taken from contemporaneous Q1 table. Not ordinary-only.",False,False,False,0.0,richmond_q3,8.0,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-31-March-2022.pdf,observed,361,richmond_q1,8,https://richmondvalley.nsw.gov.au/wp-content/uploads/2021/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-30-September-2021.pdf,observed,361,richmond_q3,8,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-31-March-2022.pdf,observed,361,richmond_q3,8,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-31-March-2022.pdf,observed,,,,,missing_not_reconstructed
richmondvalley,2021,2021-22,richmondvalley:people_culture,People & Culture,,analyst_label_key_not_official_project_id,mixed_or_unverified,usable_for_descriptive_budget_only,0.0,"Q2 is the approved pre-March budget, checked against Q2 attachment p117. Monthly transfers included by Q2; Q1 taken from contemporaneous Q1 table. Not ordinary-only.",False,False,False,0.0,richmond_q3,8.0,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-31-March-2022.pdf,observed,0,richmond_q1,8,https://richmondvalley.nsw.gov.au/wp-content/uploads/2021/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-30-September-2021.pdf,observed,0,richmond_q3,8,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-31-March-2022.pdf,observed,418,richmond_q3,8,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-31-March-2022.pdf,observed,,,,,missing_not_reconstructed
richmondvalley,2021,2021-22,richmondvalley:work_health_safety,"Work, Health & Safety",,analyst_label_key_not_official_project_id,mixed_or_unverified,usable_for_descriptive_budget_only,0.0,"Q2 is the approved pre-March budget, checked against Q2 attachment p117. Monthly transfers included by Q2; Q1 taken from contemporaneous Q1 table. Not ordinary-only.",False,False,False,0.0,richmond_q3,8.0,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-31-March-2022.pdf,observed,0,richmond_q1,8,https://richmondvalley.nsw.gov.au/wp-content/uploads/2021/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-30-September-2021.pdf,observed,0,richmond_q3,8,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-31-March-2022.pdf,observed,0,richmond_q3,8,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-31-March-2022.pdf,observed,,,,,missing_not_reconstructed
richmondvalley,2021,2021-22,richmondvalley:financial_services,Financial Services,,analyst_label_key_not_official_project_id,mixed_or_unverified,usable_for_descriptive_budget_only,0.0,"Q2 is the approved pre-March budget, checked against Q2 attachment p117. Monthly transfers included by Q2; Q1 taken from contemporaneous Q1 table. Not ordinary-only.",False,False,False,0.0,richmond_q3,8.0,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-31-March-2022.pdf,observed,0,richmond_q1,8,https://richmondvalley.nsw.gov.au/wp-content/uploads/2021/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-30-September-2021.pdf,observed,0,richmond_q3,8,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-31-March-2022.pdf,observed,0,richmond_q3,8,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-31-March-2022.pdf,observed,,,,,missing_not_reconstructed
richmondvalley,2021,2021-22,richmondvalley:engineering_support_asset_management,Engineering Support & Asset Management,,analyst_label_key_not_official_project_id,mixed_or_unverified,usable_for_descriptive_budget_only,166415.0,"Q2 is the approved pre-March budget, checked against Q2 attachment p117. Monthly transfers included by Q2; Q1 taken from contemporaneous Q1 table. Not ordinary-only.",False,False,False,105000.0,richmond_q3,8.0,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-31-March-2022.pdf,observed,271415,richmond_q1,8,https://richmondvalley.nsw.gov.au/wp-content/uploads/2021/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-30-September-2021.pdf,observed,273915,richmond_q3,8,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-31-March-2022.pdf,observed,203497,richmond_q3,8,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-31-March-2022.pdf,observed,,,,,missing_not_reconstructed
richmondvalley,2021,2021-22,richmondvalley:fleet_management,Fleet Management,,analyst_label_key_not_official_project_id,mixed_or_unverified,usable_for_descriptive_budget_only,46500.0,"Q2 is the approved pre-March budget, checked against Q2 attachment p117. Monthly transfers included by Q2; Q1 taken from contemporaneous Q1 table. Not ordinary-only.",False,False,False,3039071.0,richmond_q3,8.0,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-31-March-2022.pdf,observed,3085571,richmond_q1,8,https://richmondvalley.nsw.gov.au/wp-content/uploads/2021/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-30-September-2021.pdf,observed,3115421,richmond_q3,8,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-31-March-2022.pdf,observed,3108918,richmond_q3,8,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-31-March-2022.pdf,observed,,,,,missing_not_reconstructed
richmondvalley,2021,2021-22,richmondvalley:total_capital_expenditure,Total Capital Expenditure,,analyst_label_key_not_official_project_id,mixed_or_unverified,usable_for_descriptive_budget_only,5357563.0,"Q2 is the approved pre-March budget, checked against Q2 attachment p117. Monthly transfers included by Q2; Q1 taken from contemporaneous Q1 table. Not ordinary-only.",False,False,False,46880556.0,richmond_q3,8.0,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-31-March-2022.pdf,observed,49339614,richmond_q1,8,https://richmondvalley.nsw.gov.au/wp-content/uploads/2021/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-30-September-2021.pdf,observed,45706468,richmond_q3,8,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-31-March-2022.pdf,observed,38584669,richmond_q3,8,https://richmondvalley.nsw.gov.au/wp-content/uploads/2022/11/Quarterly-Budget-Review-Statement-for-the-quarter-ended-31-March-2022.pdf,observed,,,,,missing_not_reconstructed
eurobodalla,2019,2019-20,eurobodalla:business_development,Business Development,BD,source_code,mixed_or_unverified,usable_for_descriptive_budget_only,260196.0,Approved prior changes reconstructed from Q3 table. Q3 is proposed; May resolution not retrieved. Web PDF text available; direct download 403; screenshot cache miss. YTD is not year-end.,False,False,False,1990000.0,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,2250196,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,600000,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,600000,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,,,,,missing_not_reconstructed
eurobodalla,2019,2019-20,eurobodalla:commercial_entities,Commercial Entities,CE,source_code,mixed_or_unverified,usable_for_descriptive_budget_only,431755.0,Approved prior changes reconstructed from Q3 table. Q3 is proposed; May resolution not retrieved. Web PDF text available; direct download 403; screenshot cache miss. YTD is not year-end.,False,False,False,4704415.0,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,4881470,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,4913316,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,2613316,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,,,,,missing_not_reconstructed
eurobodalla,2019,2019-20,eurobodalla:community_cultural_development,Community & Cultural Development,CCD,source_code,mixed_or_unverified,usable_for_descriptive_budget_only,57119.0,Approved prior changes reconstructed from Q3 table. Q3 is proposed; May resolution not retrieved. Web PDF text available; direct download 403; screenshot cache miss. YTD is not year-end.,False,False,False,8120.0,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,25239,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,25239,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,25239,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,,,,,missing_not_reconstructed
eurobodalla,2019,2019-20,eurobodalla:community_care,Community Care,CC,source_code,mixed_or_unverified,usable_for_descriptive_budget_only,0.0,Approved prior changes reconstructed from Q3 table. Q3 is proposed; May resolution not retrieved. Web PDF text available; direct download 403; screenshot cache miss. YTD is not year-end.,False,False,False,0.0,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,0,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,0,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,0,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,,,,,missing_not_reconstructed
eurobodalla,2019,2019-20,eurobodalla:community_facilities,Community Facilities,CF,source_code,mixed_or_unverified,usable_for_descriptive_budget_only,13043.0,Approved prior changes reconstructed from Q3 table. Q3 is proposed; May resolution not retrieved. Web PDF text available; direct download 403; screenshot cache miss. YTD is not year-end.,False,False,False,391090.0,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,133923,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,143923,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,198923,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,,,,,missing_not_reconstructed
eurobodalla,2019,2019-20,eurobodalla:environmental_management,Environmental Management,EM,source_code,mixed_or_unverified,usable_for_descriptive_budget_only,54140.0,Approved prior changes reconstructed from Q3 table. Q3 is proposed; May resolution not retrieved. Web PDF text available; direct download 403; screenshot cache miss. YTD is not year-end.,False,False,False,0.0,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,54140,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,54140,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,54140,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,,,,,missing_not_reconstructed
eurobodalla,2019,2019-20,eurobodalla:finance_and_central_treasury,Finance and Central Treasury,FCT,source_code,mixed_or_unverified,usable_for_descriptive_budget_only,0.0,Approved prior changes reconstructed from Q3 table. Q3 is proposed; May resolution not retrieved. Web PDF text available; direct download 403; screenshot cache miss. YTD is not year-end.,False,False,False,512895.0,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,0,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,0,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,0,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,,,,,missing_not_reconstructed
eurobodalla,2019,2019-20,eurobodalla:fleet_and_plant,Fleet and Plant,FP,source_code,mixed_or_unverified,usable_for_descriptive_budget_only,299174.0,Approved prior changes reconstructed from Q3 table. Q3 is proposed; May resolution not retrieved. Web PDF text available; direct download 403; screenshot cache miss. YTD is not year-end.,False,False,False,3272895.0,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,3714341,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,3499341,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,3503341,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,,,,,missing_not_reconstructed
eurobodalla,2019,2019-20,eurobodalla:information_technology,Information Technology,IT,source_code,mixed_or_unverified,usable_for_descriptive_budget_only,0.0,Approved prior changes reconstructed from Q3 table. Q3 is proposed; May resolution not retrieved. Web PDF text available; direct download 403; screenshot cache miss. YTD is not year-end.,False,False,False,755983.0,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,1485983,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,1485983,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,1485983,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,,,,,missing_not_reconstructed
eurobodalla,2019,2019-20,eurobodalla:libraries,Libraries,L,source_code,mixed_or_unverified,usable_for_descriptive_budget_only,50969.0,Approved prior changes reconstructed from Q3 table. Q3 is proposed; May resolution not retrieved. Web PDF text available; direct download 403; screenshot cache miss. YTD is not year-end.,False,False,False,176049.0,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,227018,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,227018,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,227018,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,,,,,missing_not_reconstructed
eurobodalla,2019,2019-20,eurobodalla:property,Property,P,source_code,mixed_or_unverified,usable_for_descriptive_budget_only,0.0,Approved prior changes reconstructed from Q3 table. Q3 is proposed; May resolution not retrieved. Web PDF text available; direct download 403; screenshot cache miss. YTD is not year-end.,False,False,False,0.0,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,0,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,0,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,0,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,,,,,missing_not_reconstructed
eurobodalla,2019,2019-20,eurobodalla:public_order_and_safety,Public Order and Safety,POS,source_code,mixed_or_unverified,usable_for_descriptive_budget_only,198829.0,Approved prior changes reconstructed from Q3 table. Q3 is proposed; May resolution not retrieved. Web PDF text available; direct download 403; screenshot cache miss. YTD is not year-end.,False,False,False,150000.0,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,1497760,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,1497760,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,197760,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,,,,,missing_not_reconstructed
eurobodalla,2019,2019-20,eurobodalla:recreation,Recreation,R,source_code,mixed_or_unverified,usable_for_descriptive_budget_only,390909.0,Approved prior changes reconstructed from Q3 table. Q3 is proposed; May resolution not retrieved. Web PDF text available; direct download 403; screenshot cache miss. YTD is not year-end.,False,False,False,4985403.0,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,5874786,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,3054555,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,2423339,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,,,,,missing_not_reconstructed
eurobodalla,2019,2019-20,eurobodalla:risk_and_insurance,Risk and Insurance,RI,source_code,mixed_or_unverified,usable_for_descriptive_budget_only,0.0,Approved prior changes reconstructed from Q3 table. Q3 is proposed; May resolution not retrieved. Web PDF text available; direct download 403; screenshot cache miss. YTD is not year-end.,False,False,False,0.0,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,0,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,0,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,0,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,,,,,missing_not_reconstructed
eurobodalla,2019,2019-20,eurobodalla:sewer_services,Sewer Services,SS,source_code,mixed_or_unverified,usable_for_descriptive_budget_only,0.0,Approved prior changes reconstructed from Q3 table. Q3 is proposed; May resolution not retrieved. Web PDF text available; direct download 403; screenshot cache miss. YTD is not year-end.,False,False,False,16070000.0,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,16227923,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,7187200,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,9364200,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,,,,,missing_not_reconstructed
eurobodalla,2019,2019-20,eurobodalla:stormwater,Stormwater,S,source_code,mixed_or_unverified,usable_for_descriptive_budget_only,0.0,Approved prior changes reconstructed from Q3 table. Q3 is proposed; May resolution not retrieved. Web PDF text available; direct download 403; screenshot cache miss. YTD is not year-end.,False,False,False,738858.0,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,482357,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,482357,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,482357,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,,,,,missing_not_reconstructed
eurobodalla,2019,2019-20,eurobodalla:strategic_planning,Strategic Planning,SP,source_code,mixed_or_unverified,usable_for_descriptive_budget_only,1475799.0,Approved prior changes reconstructed from Q3 table. Q3 is proposed; May resolution not retrieved. Web PDF text available; direct download 403; screenshot cache miss. YTD is not year-end.,False,False,False,18700000.0,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,3605799,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,3541439,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,2688919,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,,,,,missing_not_reconstructed
eurobodalla,2019,2019-20,eurobodalla:technical_services,Technical Services,TS,source_code,mixed_or_unverified,usable_for_descriptive_budget_only,0.0,Approved prior changes reconstructed from Q3 table. Q3 is proposed; May resolution not retrieved. Web PDF text available; direct download 403; screenshot cache miss. YTD is not year-end.,False,False,False,507450.0,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,507450,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,507450,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,507450,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,,,,,missing_not_reconstructed
eurobodalla,2019,2019-20,eurobodalla:transport,Transport,TR,source_code,mixed_or_unverified,usable_for_descriptive_budget_only,748467.0,Approved prior changes reconstructed from Q3 table. Q3 is proposed; May resolution not retrieved. Web PDF text available; direct download 403; screenshot cache miss. YTD is not year-end.,False,False,False,13425168.0,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,16020162,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,15196473,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,15288080,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,,,,,missing_not_reconstructed
eurobodalla,2019,2019-20,eurobodalla:waste_management,Waste Management,WM,source_code,mixed_or_unverified,usable_for_descriptive_budget_only,0.0,Approved prior changes reconstructed from Q3 table. Q3 is proposed; May resolution not retrieved. Web PDF text available; direct download 403; screenshot cache miss. YTD is not year-end.,False,False,False,0.0,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,0,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,0,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,0,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,,,,,missing_not_reconstructed
eurobodalla,2019,2019-20,eurobodalla:water_services,Water Services,WS,source_code,mixed_or_unverified,usable_for_descriptive_budget_only,0.0,Approved prior changes reconstructed from Q3 table. Q3 is proposed; May resolution not retrieved. Web PDF text available; direct download 403; screenshot cache miss. YTD is not year-end.,False,False,False,8295000.0,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,8275000,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,4275000,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,3475000,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,,,,,missing_not_reconstructed
eurobodalla,2019,2019-20,eurobodalla:works_and_operations,Works and Operations,WO,source_code,mixed_or_unverified,usable_for_descriptive_budget_only,36540.0,Approved prior changes reconstructed from Q3 table. Q3 is proposed; May resolution not retrieved. Web PDF text available; direct download 403; screenshot cache miss. YTD is not year-end.,False,False,False,434681.0,euro_cap_q3,3.0,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,431221,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,431221,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,258882,euro_cap_q3,3,https://www.esc.nsw.gov.au/__data/assets/pdf_file/0020/160418/Quarterly-Budget-Review-attachment.pdf,observed,,,,,missing_not_reconstructed
