snapshot_id,project_id,year_start,stage,amount_aud,value_status,amount_basis,reference_period_end,decision_date,decision_status,source_id,source_page,decision_source_id,evidence_limit,model_eligible
lismore:candidate:P027:2021:Q1,lismore:candidate:P027,2021,Q1,,unknown_not_recovered,annual_budget,2021-09-30,2021-11-09,approved_verified_minutes,,,lismore_all2021_oc_09112021_min,Review-level date; project-level adoption and scope need verification,0
lismore:candidate:P027:2021:Q2,lismore:candidate:P027,2021,Q2,,unknown_not_recovered,annual_budget,2021-12-31,2022-02-16,approved_verified_minutes,,,lismore_oc_08022022_min,Review-level date; project-level adoption and scope need verification,0
lismore:candidate:P027:2021:Q3,lismore:candidate:P027,2021,Q3,,unknown_not_recovered,annual_budget,2022-03-31,2022-05-10,approved_verified_minutes,,,lismore_oc_10052022_min,Review-level date; project-level adoption and scope need verification,0
lismore:candidate:P027:2021:ACTUAL,lismore:candidate:P027,2021,ACTUAL,,unknown_not_recovered,annual_actual,,,unknown,,,,Review-level date; project-level adoption and scope need verification,0
waggawagga:job:45049:2021:B0,waggawagga:job:45049,2021,B0,,unknown_not_recovered,annual_budget,,,unknown,,,,Review-level date; project-level adoption and scope need verification,0
waggawagga:job:45049:2021:Q1,waggawagga:job:45049,2021,Q1,,unknown_not_recovered,annual_budget,2021-09-30,2021-10-25,approved_verified_minutes,,,wagga_q1_minutes,Review-level date; project-level adoption and scope need verification,0
waggawagga:job:45049:2021:Q2,waggawagga:job:45049,2021,Q2,45.0,reported_candidate,annual_budget,2021-12-31,2022-01-31,approved_verified_minutes,wagga_q2,Capital Works Timing Adjustments,wagga_q2_minutes,Review-level date; project-level adoption and scope need verification,0
waggawagga:job:45049:2021:Q3,waggawagga:job:45049,2021,Q3,,unknown_not_recovered,annual_budget,2022-03-31,2022-04-11,approved_verified_minutes,,,wagga_q3_minutes,Review-level date; project-level adoption and scope need verification,0
waggawagga:job:45049:2021:ACTUAL,waggawagga:job:45049,2021,ACTUAL,,unknown_not_recovered,annual_actual,,,unknown,,,,Review-level date; project-level adoption and scope need verification,0
waggawagga:job:45109:2021:B0,waggawagga:job:45109,2021,B0,,unknown_not_recovered,annual_budget,,,unknown,,,,Review-level date; project-level adoption and scope need verification,0
waggawagga:job:45109:2021:Q1,waggawagga:job:45109,2021,Q1,,unknown_not_recovered,annual_budget,2021-09-30,2021-10-25,approved_verified_minutes,,,wagga_q1_minutes,Review-level date; project-level adoption and scope need verification,0
waggawagga:job:45109:2021:Q2,waggawagga:job:45109,2021,Q2,218.0,reported_candidate,annual_budget,2021-12-31,2022-01-31,approved_verified_minutes,wagga_q2,Capital Works Timing Adjustments,wagga_q2_minutes,Review-level date; project-level adoption and scope need verification,0
waggawagga:job:45109:2021:Q3,waggawagga:job:45109,2021,Q3,,unknown_not_recovered,annual_budget,2022-03-31,2022-04-11,approved_verified_minutes,,,wagga_q3_minutes,Review-level date; project-level adoption and scope need verification,0
waggawagga:job:45109:2021:ACTUAL,waggawagga:job:45109,2021,ACTUAL,,unknown_not_recovered,annual_actual,,,unknown,,,,Review-level date; project-level adoption and scope need verification,0
eurobodalla:candidate:P030:2019:B0,eurobodalla:candidate:P030,2019,B0,,unknown_not_recovered,annual_budget,,,unknown,,,,Review-level date; project-level adoption and scope need verification,0
eurobodalla:candidate:P030:2019:Q1,eurobodalla:candidate:P030,2019,Q1,,unknown_not_recovered,annual_budget,2019-09-30,2019-11-26,approved_verified_minutes,,,euro_q1_minutes,Review-level date; project-level adoption and scope need verification,0
eurobodalla:candidate:P030:2019:Q2,eurobodalla:candidate:P030,2019,Q2,,unknown_not_recovered,annual_budget,2019-12-31,,proposal_resolution_unverified,,,euro_q2_minutes,Review-level date; project-level adoption and scope need verification,0
eurobodalla:candidate:P030:2019:Q3,eurobodalla:candidate:P030,2019,Q3,,unknown_not_recovered,annual_budget,2020-03-31,,proposal_resolution_unverified,,,euro_q3_minutes,Review-level date; project-level adoption and scope need verification,0
eurobodalla:candidate:P030:2019:ACTUAL,eurobodalla:candidate:P030,2019,ACTUAL,,unknown_not_recovered,annual_actual,,,unknown,,,,Review-level date; project-level adoption and scope need verification,0
eurobodalla:candidate:P031:2019:B0,eurobodalla:candidate:P031,2019,B0,,unknown_not_recovered,annual_budget,,,unknown,,,,Review-level date; project-level adoption and scope need verification,0
eurobodalla:candidate:P031:2019:Q1,eurobodalla:candidate:P031,2019,Q1,,unknown_not_recovered,annual_budget,2019-09-30,2019-11-26,approved_verified_minutes,,,euro_q1_minutes,Review-level date; project-level adoption and scope need verification,0
eurobodalla:candidate:P031:2019:Q2,eurobodalla:candidate:P031,2019,Q2,,unknown_not_recovered,annual_budget,2019-12-31,,proposal_resolution_unverified,,,euro_q2_minutes,Review-level date; project-level adoption and scope need verification,0
eurobodalla:candidate:P031:2019:Q3,eurobodalla:candidate:P031,2019,Q3,,unknown_not_recovered,annual_budget,2020-03-31,,proposal_resolution_unverified,,,euro_q3_minutes,Review-level date; project-level adoption and scope need verification,0
eurobodalla:candidate:P031:2019:ACTUAL,eurobodalla:candidate:P031,2019,ACTUAL,,unknown_not_recovered,annual_actual,,,unknown,,,,Review-level date; project-level adoption and scope need verification,0
eurobodalla:candidate:P032:2019:B0,eurobodalla:candidate:P032,2019,B0,,unknown_not_recovered,annual_budget,,,unknown,,,,Review-level date; project-level adoption and scope need verification,0
eurobodalla:candidate:P032:2019:Q1,eurobodalla:candidate:P032,2019,Q1,,unknown_not_recovered,annual_budget,2019-09-30,2019-11-26,approved_verified_minutes,,,euro_q1_minutes,Review-level date; project-level adoption and scope need verification,0
eurobodalla:candidate:P032:2019:Q2,eurobodalla:candidate:P032,2019,Q2,,unknown_not_recovered,annual_budget,2019-12-31,,proposal_resolution_unverified,,,euro_q2_minutes,Review-level date; project-level adoption and scope need verification,0
eurobodalla:candidate:P032:2019:Q3,eurobodalla:candidate:P032,2019,Q3,,unknown_not_recovered,annual_budget,2020-03-31,,proposal_resolution_unverified,,,euro_q3_minutes,Review-level date; project-level adoption and scope need verification,0
eurobodalla:candidate:P032:2019:ACTUAL,eurobodalla:candidate:P032,2019,ACTUAL,,unknown_not_recovered,annual_actual,,,unknown,,,,Review-level date; project-level adoption and scope need verification,0
snowyvalleys:candidate:bombowlee_land:2021:B0,snowyvalleys:candidate:bombowlee_land,2021,B0,100000.0,reported_retrospective_same_row,annual_budget,,,June_2021_adoption_reported_exact_date_not_verified,snowy_ar2122,79,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:bombowlee_land:2021:Q1,snowyvalleys:candidate:bombowlee_land,2021,Q1,,unknown_not_recovered,annual_budget,,,unknown,,,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:bombowlee_land:2021:Q2,snowyvalleys:candidate:bombowlee_land,2021,Q2,,unknown_not_recovered,annual_budget,2021-12-31,2022-02-17,review_adopted_minutes_verified,,,snowy_march2022,Whole-review adoption does not prove individual project allocations; project amount remains unknown,0
snowyvalleys:candidate:bombowlee_land:2021:Q3,snowyvalleys:candidate:bombowlee_land,2021,Q3,,unknown_not_recovered,annual_budget,2022-03-31,2022-05-19,March_review_adopted_clause2_names_September_conflict,,,snowy_may_minutes,Clause1 adopts March review; clause2 names September adjustments; ambiguity retained; project amount remains unknown,0
snowyvalleys:candidate:bombowlee_land:2021:ACTUAL,snowyvalleys:candidate:bombowlee_land,2021,ACTUAL,67378.0,reported_retrospective_same_row,annual_report_actual_basis_requires_audit,2022-06-30,,unknown,snowy_ar2122,79,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:tintaldra_culvert:2021:B0,snowyvalleys:candidate:tintaldra_culvert,2021,B0,264521.0,reported_retrospective_same_row,annual_budget,,,June_2021_adoption_reported_exact_date_not_verified,snowy_ar2122,79,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:tintaldra_culvert:2021:Q1,snowyvalleys:candidate:tintaldra_culvert,2021,Q1,,unknown_not_recovered,annual_budget,,,unknown,,,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:tintaldra_culvert:2021:Q2,snowyvalleys:candidate:tintaldra_culvert,2021,Q2,,unknown_not_recovered,annual_budget,2021-12-31,2022-02-17,review_adopted_minutes_verified,,,snowy_march2022,Whole-review adoption does not prove individual project allocations; project amount remains unknown,0
snowyvalleys:candidate:tintaldra_culvert:2021:Q3,snowyvalleys:candidate:tintaldra_culvert,2021,Q3,,unknown_not_recovered,annual_budget,2022-03-31,2022-05-19,March_review_adopted_clause2_names_September_conflict,,,snowy_may_minutes,Clause1 adopts March review; clause2 names September adjustments; ambiguity retained; project amount remains unknown,0
snowyvalleys:candidate:tintaldra_culvert:2021:ACTUAL,snowyvalleys:candidate:tintaldra_culvert,2021,ACTUAL,597670.0,reported_retrospective_same_row,annual_report_actual_basis_requires_audit,2022-06-30,,unknown,snowy_ar2122,79,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:withers_bridge:2021:B0,snowyvalleys:candidate:withers_bridge,2021,B0,300000.0,reported_retrospective_same_row,annual_budget,,,June_2021_adoption_reported_exact_date_not_verified,snowy_ar2122,79,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:withers_bridge:2021:Q1,snowyvalleys:candidate:withers_bridge,2021,Q1,,unknown_not_recovered,annual_budget,,,unknown,,,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:withers_bridge:2021:Q2,snowyvalleys:candidate:withers_bridge,2021,Q2,,unknown_not_recovered,annual_budget,2021-12-31,2022-02-17,review_adopted_minutes_verified,,,snowy_march2022,Whole-review adoption does not prove individual project allocations; project amount remains unknown,0
snowyvalleys:candidate:withers_bridge:2021:Q3,snowyvalleys:candidate:withers_bridge,2021,Q3,,unknown_not_recovered,annual_budget,2022-03-31,2022-05-19,March_review_adopted_clause2_names_September_conflict,,,snowy_may_minutes,Clause1 adopts March review; clause2 names September adjustments; ambiguity retained; project amount remains unknown,0
snowyvalleys:candidate:withers_bridge:2021:ACTUAL,snowyvalleys:candidate:withers_bridge,2021,ACTUAL,417540.0,reported_retrospective_same_row,annual_report_actual_basis_requires_audit,2022-06-30,,unknown,snowy_ar2122,79,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:bombowlee_complex:2021:B0,snowyvalleys:candidate:bombowlee_complex,2021,B0,9900000.0,reported_retrospective_same_row,annual_budget,,,June_2021_adoption_reported_exact_date_not_verified,snowy_ar2122,79,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:bombowlee_complex:2021:Q1,snowyvalleys:candidate:bombowlee_complex,2021,Q1,,unknown_not_recovered,annual_budget,,,unknown,,,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:bombowlee_complex:2021:Q2,snowyvalleys:candidate:bombowlee_complex,2021,Q2,,unknown_not_recovered,annual_budget,2021-12-31,2022-02-17,review_adopted_minutes_verified,,,snowy_march2022,Whole-review adoption does not prove individual project allocations; project amount remains unknown,0
snowyvalleys:candidate:bombowlee_complex:2021:Q3,snowyvalleys:candidate:bombowlee_complex,2021,Q3,,unknown_not_recovered,annual_budget,2022-03-31,2022-05-19,March_review_adopted_clause2_names_September_conflict,,,snowy_may_minutes,Clause1 adopts March review; clause2 names September adjustments; ambiguity retained; project amount remains unknown,0
snowyvalleys:candidate:bombowlee_complex:2021:ACTUAL,snowyvalleys:candidate:bombowlee_complex,2021,ACTUAL,8295532.0,reported_retrospective_same_row,annual_report_actual_basis_requires_audit,2022-06-30,,unknown,snowy_ar2122,79,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:tumbarumba_generator:2021:B0,snowyvalleys:candidate:tumbarumba_generator,2021,B0,21600.0,reported_retrospective_same_row,annual_budget,,,June_2021_adoption_reported_exact_date_not_verified,snowy_ar2122,81,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:tumbarumba_generator:2021:Q1,snowyvalleys:candidate:tumbarumba_generator,2021,Q1,,unknown_not_recovered,annual_budget,,,unknown,,,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:tumbarumba_generator:2021:Q2,snowyvalleys:candidate:tumbarumba_generator,2021,Q2,,unknown_not_recovered,annual_budget,2021-12-31,2022-02-17,review_adopted_minutes_verified,,,snowy_march2022,Whole-review adoption does not prove individual project allocations; project amount remains unknown,0
snowyvalleys:candidate:tumbarumba_generator:2021:Q3,snowyvalleys:candidate:tumbarumba_generator,2021,Q3,,unknown_not_recovered,annual_budget,2022-03-31,2022-05-19,March_review_adopted_clause2_names_September_conflict,,,snowy_may_minutes,Clause1 adopts March review; clause2 names September adjustments; ambiguity retained; project amount remains unknown,0
snowyvalleys:candidate:tumbarumba_generator:2021:ACTUAL,snowyvalleys:candidate:tumbarumba_generator,2021,ACTUAL,5992.0,reported_retrospective_same_row,annual_report_actual_basis_requires_audit,2022-06-30,,unknown,snowy_ar2122,81,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:tumbarumba_solar:2021:B0,snowyvalleys:candidate:tumbarumba_solar,2021,B0,24500.0,reported_retrospective_same_row,annual_budget,,,June_2021_adoption_reported_exact_date_not_verified,snowy_ar2122,81,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:tumbarumba_solar:2021:Q1,snowyvalleys:candidate:tumbarumba_solar,2021,Q1,,unknown_not_recovered,annual_budget,,,unknown,,,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:tumbarumba_solar:2021:Q2,snowyvalleys:candidate:tumbarumba_solar,2021,Q2,,unknown_not_recovered,annual_budget,2021-12-31,2022-02-17,review_adopted_minutes_verified,,,snowy_march2022,Whole-review adoption does not prove individual project allocations; project amount remains unknown,0
snowyvalleys:candidate:tumbarumba_solar:2021:Q3,snowyvalleys:candidate:tumbarumba_solar,2021,Q3,,unknown_not_recovered,annual_budget,2022-03-31,2022-05-19,March_review_adopted_clause2_names_September_conflict,,,snowy_may_minutes,Clause1 adopts March review; clause2 names September adjustments; ambiguity retained; project amount remains unknown,0
snowyvalleys:candidate:tumbarumba_solar:2021:ACTUAL,snowyvalleys:candidate:tumbarumba_solar,2021,ACTUAL,2805.0,reported_retrospective_same_row,annual_report_actual_basis_requires_audit,2022-06-30,,unknown,snowy_ar2122,81,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:khancoban_toilets:2021:B0,snowyvalleys:candidate:khancoban_toilets,2021,B0,161818.0,reported_original_conflicts_with_Q2_addition,annual_budget,,,June_2021_adoption_reported_exact_date_not_verified,snowy_ar2122,81,,Original amount retained as reported; Q2 recognises same capital expenditure. Not a certified adopted baseline.,0
snowyvalleys:candidate:khancoban_toilets:2021:Q1,snowyvalleys:candidate:khancoban_toilets,2021,Q1,,unknown_not_recovered,annual_budget,,,unknown,,,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:khancoban_toilets:2021:Q2,snowyvalleys:candidate:khancoban_toilets,2021,Q2,,unknown_not_recovered,annual_budget,2021-12-31,2022-02-17,review_adopted_minutes_verified,,,snowy_march2022,Whole-review adoption does not prove individual project allocations; project amount remains unknown,0
snowyvalleys:candidate:khancoban_toilets:2021:Q3,snowyvalleys:candidate:khancoban_toilets,2021,Q3,,unknown_not_recovered,annual_budget,2022-03-31,2022-05-19,March_review_adopted_clause2_names_September_conflict,,,snowy_may_minutes,Clause1 adopts March review; clause2 names September adjustments; ambiguity retained; project amount remains unknown,0
snowyvalleys:candidate:khancoban_toilets:2021:ACTUAL,snowyvalleys:candidate:khancoban_toilets,2021,ACTUAL,153274.0,reported_retrospective_same_row,annual_report_actual_basis_requires_audit,2022-06-30,,unknown,snowy_ar2122,81,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:fitzroy_toilets:2021:B0,snowyvalleys:candidate:fitzroy_toilets,2021,B0,300000.0,reported_original_conflicts_with_Q2_addition,annual_budget,,,June_2021_adoption_reported_exact_date_not_verified,snowy_ar2122,81,,Original amount retained as reported; Q2 recognises same capital expenditure. Not a certified adopted baseline.,0
snowyvalleys:candidate:fitzroy_toilets:2021:Q1,snowyvalleys:candidate:fitzroy_toilets,2021,Q1,,unknown_not_recovered,annual_budget,,,unknown,,,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:fitzroy_toilets:2021:Q2,snowyvalleys:candidate:fitzroy_toilets,2021,Q2,,unknown_not_recovered,annual_budget,2021-12-31,2022-02-17,review_adopted_minutes_verified,,,snowy_march2022,Whole-review adoption does not prove individual project allocations; project amount remains unknown,0
snowyvalleys:candidate:fitzroy_toilets:2021:Q3,snowyvalleys:candidate:fitzroy_toilets,2021,Q3,,unknown_not_recovered,annual_budget,2022-03-31,2022-05-19,March_review_adopted_clause2_names_September_conflict,,,snowy_may_minutes,Clause1 adopts March review; clause2 names September adjustments; ambiguity retained; project amount remains unknown,0
snowyvalleys:candidate:fitzroy_toilets:2021:ACTUAL,snowyvalleys:candidate:fitzroy_toilets,2021,ACTUAL,165033.0,reported_retrospective_same_row,annual_report_actual_basis_requires_audit,2022-06-30,,unknown,snowy_ar2122,81,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:ournie_hall:2021:B0,snowyvalleys:candidate:ournie_hall,2021,B0,800000.0,reported_retrospective_same_row,annual_budget,,,June_2021_adoption_reported_exact_date_not_verified,snowy_ar2122,81,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:ournie_hall:2021:Q1,snowyvalleys:candidate:ournie_hall,2021,Q1,,unknown_not_recovered,annual_budget,,,unknown,,,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:ournie_hall:2021:Q2,snowyvalleys:candidate:ournie_hall,2021,Q2,,unknown_not_recovered,annual_budget,2021-12-31,2022-02-17,review_adopted_minutes_verified,,,snowy_march2022,Whole-review adoption does not prove individual project allocations; project amount remains unknown,0
snowyvalleys:candidate:ournie_hall:2021:Q3,snowyvalleys:candidate:ournie_hall,2021,Q3,,unknown_not_recovered,annual_budget,2022-03-31,2022-05-19,March_review_adopted_clause2_names_September_conflict,,,snowy_may_minutes,Clause1 adopts March review; clause2 names September adjustments; ambiguity retained; project amount remains unknown,0
snowyvalleys:candidate:ournie_hall:2021:ACTUAL,snowyvalleys:candidate:ournie_hall,2021,ACTUAL,313501.0,reported_retrospective_same_row,annual_report_actual_basis_requires_audit,2022-06-30,,unknown,snowy_ar2122,81,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:office_refurbishment:2021:B0,snowyvalleys:candidate:office_refurbishment,2021,B0,500000.0,reported_retrospective_same_row,annual_budget,,,June_2021_adoption_reported_exact_date_not_verified,snowy_ar2122,81,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:office_refurbishment:2021:Q1,snowyvalleys:candidate:office_refurbishment,2021,Q1,,unknown_not_recovered,annual_budget,,,unknown,,,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:office_refurbishment:2021:Q2,snowyvalleys:candidate:office_refurbishment,2021,Q2,,unknown_not_recovered,annual_budget,2021-12-31,2022-02-17,review_adopted_minutes_verified,,,snowy_march2022,Whole-review adoption does not prove individual project allocations; project amount remains unknown,0
snowyvalleys:candidate:office_refurbishment:2021:Q3,snowyvalleys:candidate:office_refurbishment,2021,Q3,,unknown_not_recovered,annual_budget,2022-03-31,2022-05-19,March_review_adopted_clause2_names_September_conflict,,,snowy_may_minutes,Clause1 adopts March review; clause2 names September adjustments; ambiguity retained; project amount remains unknown,0
snowyvalleys:candidate:office_refurbishment:2021:ACTUAL,snowyvalleys:candidate:office_refurbishment,2021,ACTUAL,97710.0,reported_retrospective_same_row,annual_report_actual_basis_requires_audit,2022-06-30,,unknown,snowy_ar2122,81,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:snowview:2021:B0,snowyvalleys:candidate:snowview,2021,B0,1000000.0,reported_retrospective_same_row,annual_budget,,,June_2021_adoption_reported_exact_date_not_verified,snowy_ar2122,81,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:snowview:2021:Q1,snowyvalleys:candidate:snowview,2021,Q1,,unknown_not_recovered,annual_budget,,,unknown,,,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:snowview:2021:Q2,snowyvalleys:candidate:snowview,2021,Q2,,unknown_not_recovered,annual_budget,2021-12-31,2022-02-17,review_adopted_minutes_verified,,,snowy_march2022,Whole-review adoption does not prove individual project allocations; project amount remains unknown,0
snowyvalleys:candidate:snowview:2021:Q3,snowyvalleys:candidate:snowview,2021,Q3,,unknown_not_recovered,annual_budget,2022-03-31,2022-05-19,March_review_adopted_clause2_names_September_conflict,,,snowy_may_minutes,Clause1 adopts March review; clause2 names September adjustments; ambiguity retained; project amount remains unknown,0
snowyvalleys:candidate:snowview:2021:ACTUAL,snowyvalleys:candidate:snowview,2021,ACTUAL,59226.0,reported_retrospective_same_row,annual_report_actual_basis_requires_audit,2022-06-30,,unknown,snowy_ar2122,81,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:batlow_caravan:2021:B0,snowyvalleys:candidate:batlow_caravan,2021,B0,3500000.0,reported_retrospective_same_row,annual_budget,,,June_2021_adoption_reported_exact_date_not_verified,snowy_ar2122,81,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:batlow_caravan:2021:Q1,snowyvalleys:candidate:batlow_caravan,2021,Q1,,unknown_not_recovered,annual_budget,,,unknown,,,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:batlow_caravan:2021:Q2,snowyvalleys:candidate:batlow_caravan,2021,Q2,,unknown_not_recovered,annual_budget,2021-12-31,2022-02-17,review_adopted_minutes_verified,,,snowy_march2022,Whole-review adoption does not prove individual project allocations; project amount remains unknown,0
snowyvalleys:candidate:batlow_caravan:2021:Q3,snowyvalleys:candidate:batlow_caravan,2021,Q3,,unknown_not_recovered,annual_budget,2022-03-31,2022-05-19,March_review_adopted_clause2_names_September_conflict,,,snowy_may_minutes,Clause1 adopts March review; clause2 names September adjustments; ambiguity retained; project amount remains unknown,0
snowyvalleys:candidate:batlow_caravan:2021:ACTUAL,snowyvalleys:candidate:batlow_caravan,2021,ACTUAL,1632675.0,reported_retrospective_same_row,annual_report_actual_basis_requires_audit,2022-06-30,,unknown,snowy_ar2122,81,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:tumut_aerodrome:2021:B0,snowyvalleys:candidate:tumut_aerodrome,2021,B0,6000000.0,reported_retrospective_same_row,annual_budget,,,June_2021_adoption_reported_exact_date_not_verified,snowy_ar2122,81,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:tumut_aerodrome:2021:Q1,snowyvalleys:candidate:tumut_aerodrome,2021,Q1,,unknown_not_recovered,annual_budget,,,unknown,,,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
snowyvalleys:candidate:tumut_aerodrome:2021:Q2,snowyvalleys:candidate:tumut_aerodrome,2021,Q2,,unknown_not_recovered,annual_budget,2021-12-31,2022-02-17,review_adopted_minutes_verified,,,snowy_march2022,Whole-review adoption does not prove individual project allocations; project amount remains unknown,0
snowyvalleys:candidate:tumut_aerodrome:2021:Q3,snowyvalleys:candidate:tumut_aerodrome,2021,Q3,,unknown_not_recovered,annual_budget,2022-03-31,2022-05-19,March_review_adopted_clause2_names_September_conflict,,,snowy_may_minutes,Clause1 adopts March review; clause2 names September adjustments; ambiguity retained; project amount remains unknown,0
snowyvalleys:candidate:tumut_aerodrome:2021:ACTUAL,snowyvalleys:candidate:tumut_aerodrome,2021,ACTUAL,482190.0,reported_retrospective_same_row,annual_report_actual_basis_requires_audit,2022-06-30,,unknown,snowy_ar2122,81,,Retrospective report; quarterly continuity and event alignment unverified; not pre-2019-fire baseline,0
ballina:reference:2160:2020:B0,ballina:reference:2160,2020,B0,400000.0,original_adopted_allocation_verified,annual_budget,,2020-06-25,adopted_plan_resolution250620_4,ballina_final_plan2020,PDF45;printed45;2020/21_column,ballina_june2020_minutes,"Final council-hosted plan; amounts and project names visually matched. Open Spaces total3479500 matches all13 positive baseline allocations and adopted amendments. Plan has no job IDs; link to quarterly references by name and amount only. Scope continuity, damage and causal eligibility remain unverified.",0
ballina:reference:2160:2020:Q1,ballina:reference:2160,2020,Q1,440000.0,reported_review_estimate,annual_budget,2020-09-30,2020-10-22,report_noted_prior_authority_not_independently_verified,ballina_capital_sept2020,PDF1;printed216,ballina_minutes_oct2020,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
ballina:reference:2160:2020:Q2,ballina:reference:2160,2020,Q2,440000.0,reported_review_estimate,annual_budget,2020-12-31,2021-01-28,report_noted_prior_authority_not_independently_verified,ballina_capital_dec2020,PDF1;printed80,ballina_minutes_jan2021,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
ballina:reference:2160:2020:Q3,ballina:reference:2160,2020,Q3,440000.0,reported_review_estimate,annual_budget,2021-03-31,2021-04-22,report_noted_prior_authority_not_independently_verified,ballina_capital_march2021,PDF1;printed87,ballina_minutes_apr2021,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
ballina:reference:2160:2020:ACTUAL,ballina:reference:2160,2020,ACTUAL,352000.0,reported_year_end_review,annual_cash_excludes_accruals_commitments,2021-06-30,,unknown,ballina_capital_june2021,PDF1;printed375,,Original estimate retrospectively reproduced; final cash actual rounded to reported dollars; no event or damage join,0
ballina:reference:6532:2020:B0,ballina:reference:6532,2020,B0,952000.0,original_adopted_allocation_verified,annual_budget,,2020-06-25,adopted_plan_resolution250620_4,ballina_final_plan2020,PDF45;printed45;2020/21_column,ballina_june2020_minutes,"Final council-hosted plan; amounts and project names visually matched. Open Spaces total3479500 matches all13 positive baseline allocations and adopted amendments. Plan has no job IDs; link to quarterly references by name and amount only. Scope continuity, damage and causal eligibility remain unverified.",0
ballina:reference:6532:2020:Q1,ballina:reference:6532,2020,Q1,973000.0,reported_review_estimate,annual_budget,2020-09-30,2020-10-22,report_noted_prior_authority_not_independently_verified,ballina_capital_sept2020,PDF1;printed216,ballina_minutes_oct2020,Annual estimate includes new proposed variations; meeting adoption not yet verified. Not quarter expenditure. Same official reference across documents; asset scope continuity still subject to audit.,0
